"Id_aloj_1";"N_Individuo";"N_Pass";"Tipo_Passe";"Tipo_Passe_Dsg";"Passe_Tarifa";"Passe_Tarifa_Dsg";"Passe_Intermodal";"Passe_Intermodal_Dsg";"Passe_Operador1";"Passe_Operador1_Dsg";"Passe_Operador2";"Passe_Operador2_Dsg";"Passe_Operador3";"Passe_Operador3_Dsg"
"F1_35920";2;1;2;"Linha de um operador";1;"Sem redução";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_35925";1;1;1;"Rede de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_35956";1;1;1;"Rede de um operador";2;"Gratuito";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_35956";2;1;1;"Rede de um operador";2;"Gratuito";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_35972";5;1;1;"Rede de um operador";2;"Gratuito";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_36053";4;1;1;"Rede de um operador";2;"Gratuito";;;38;"Feirense";;;;
"F1_36053";3;1;1;"Rede de um operador";2;"Gratuito";;;38;"Feirense";;;;
"F1_36091";3;1;1;"Rede de um operador";9;"Outro";;;62;"Outro";;;;
"F1_36091";4;1;1;"Rede de um operador";2;"Gratuito";;;38;"Feirense";;;;
"F1_36098";4;1;1;"Rede de um operador";2;"Gratuito";;;38;"Feirense";;;;
"F1_36124";3;1;1;"Rede de um operador";1;"Sem redução";;;62;"Outro";;;;
"F1_36135";4;1;2;"Linha de um operador";2;"Gratuito";;;40;"Inácio - AV Souto";;;;
"F1_36141";3;1;2;"Linha de um operador";2;"Gratuito";;;38;"Feirense";;;;
"F1_36144";1;1;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_36156";4;1;1;"Rede de um operador";2;"Gratuito";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_36164";1;1;2;"Linha de um operador";1;"Sem redução";;;54;"Transdev / Caima";;;;
"F1_36168";6;1;2;"Linha de um operador";2;"Gratuito";;;40;"Inácio - AV Souto";;;;
"F1_36177";3;1;2;"Linha de um operador";2;"Gratuito";;;40;"Inácio - AV Souto";;;;
"F1_36177";4;1;2;"Linha de um operador";2;"Gratuito";;;40;"Inácio - AV Souto";;;;
"F1_36182";3;1;2;"Linha de um operador";3;"4_18";;;40;"Inácio - AV Souto";;;;
"F1_36182";4;1;2;"Linha de um operador";3;"4_18";;;40;"Inácio - AV Souto";;;;
"F1_36197";3;1;2;"Linha de um operador";2;"Gratuito";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_36213";4;1;2;"Linha de um operador";1;"Sem redução";;;40;"Inácio - AV Souto";;;;
"F1_36258";3;1;1;"Rede de um operador";1;"Sem redução";;;54;"Transdev / Caima";;;;
"F1_36258";3;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_36300";4;1;2;"Linha de um operador";2;"Gratuito";;;56;"Transdev Norte";;;;
"F1_36339";5;1;2;"Linha de um operador";1;"Sem redução";;;56;"Transdev Norte";;;;
"F1_36373";4;1;2;"Linha de um operador";2;"Gratuito";;;54;"Transdev / Caima";;;;
"F1_36379";3;1;1;"Rede de um operador";3;"4_18";;;54;"Transdev / Caima";;;;
"F1_36379";4;1;1;"Rede de um operador";3;"4_18";;;54;"Transdev / Caima";;;;
"F1_36391";4;1;2;"Linha de um operador";3;"4_18";;;54;"Transdev / Caima";;;;
"F1_36433";4;1;2;"Linha de um operador";2;"Gratuito";;;54;"Transdev / Caima";;;;
"F1_36623";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;40;"Inácio - AV Souto";;;;
"F1_36670";2;1;1;"Rede de um operador";8;"Social +";;;54;"Transdev / Caima";;;;
"F1_36671";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_36671";4;1;1;"Rede de um operador";7;"Crianças";;;54;"Transdev / Caima";;;;
"F1_36682";2;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_36739";3;1;1;"Rede de um operador";7;"Crianças";;;54;"Transdev / Caima";;;;
"F1_370";2;1;1;"Rede de um operador";4;"Sub23";;;36;"CP";;;;
"F1_376";4;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_378";4;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_39913";1;1;2;"Linha de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_39913";4;1;1;"Rede de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_39922";2;1;2;"Linha de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_39928";3;1;1;"Rede de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_39930";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;37;"ETG / Gondomarense";;;;
"F1_39936";4;1;4;"Combido entre operadores";4;"Sub23";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_39951";1;1;1;"Rede de um operador";9;"Outro";;;37;"ETG / Gondomarense";;;;
"F1_40012";3;1;1;"Rede de um operador";3;"4_18";;;38;"Feirense";;;;
"F1_40014";3;1;1;"Rede de um operador";1;"Sem redução";;;38;"Feirense";;;;
"F1_40016";1;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_40016";2;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_40021";3;1;1;"Rede de um operador";1;"Sem redução";;;38;"Feirense";;;;
"F1_40060";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_40061";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_40062";1;1;3;"Passes intermodais/sociais ";5;"Sénior";19;"Andante - Z8";;;;;;
"F1_40063";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_40066";1;1;2;"Linha de um operador";8;"Social +";;;53;"STCP";;;;
"F1_40078";2;1;4;"Combido entre operadores";3;"4_18";;;46;"Metro do Porto";53;"STCP";;
"F1_40082";1;1;4;"Combido entre operadores";8;"Social +";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_40112";1;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";46;"Metro do Porto";;
"F1_40112";3;1;4;"Combido entre operadores";3;"4_18";;;46;"Metro do Porto";53;"STCP";;
"F1_40118";3;1;4;"Combido entre operadores";4;"Sub23";;;46;"Metro do Porto";53;"STCP";;
"F1_40126";3;1;1;"Rede de um operador";3;"4_18";;;53;"STCP";;;;
"F1_40129";1;1;4;"Combido entre operadores";5;"Sénior";;;37;"ETG / Gondomarense";36;"CP";;
"F1_40129";1;2;4;"Combido entre operadores";5;"Sénior";;;37;"ETG / Gondomarense";36;"CP";;
"F1_40131";3;1;2;"Linha de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_40268";3;1;4;"Combido entre operadores";3;"4_18";;;53;"STCP";46;"Metro do Porto";;
"F1_40269";4;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40281";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_40285";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_40303";4;1;1;"Rede de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_40303";2;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";;
"F1_40306";1;1;1;"Rede de um operador";1;"Sem redução";;;37;"ETG / Gondomarense";;;;
"F1_40307";2;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_40309";2;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";46;"Metro do Porto"
"F1_40311";2;1;4;"Combido entre operadores";1;"Sem redução";;;37;"ETG / Gondomarense";53;"STCP";;
"F1_40315";2;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_40327";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_40329";3;1;2;"Linha de um operador";3;"4_18";;;44;"Maia Transportes";;;;
"F1_40329";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_40330";4;1;4;"Combido entre operadores";9;"Outro";;;53;"STCP";46;"Metro do Porto";;
"F1_40333";2;1;4;"Combido entre operadores";9;"Outro";;;53;"STCP";44;"Maia Transportes";46;"Metro do Porto"
"F1_40341";3;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_40357";4;1;1;"Rede de um operador";2;"Gratuito";;;44;"Maia Transportes";;;;
"F1_40357";3;1;1;"Rede de um operador";2;"Gratuito";;;44;"Maia Transportes";;;;
"F1_40381";3;1;2;"Linha de um operador";2;"Gratuito";;;62;"Outro";;;;
"F1_40381";4;1;2;"Linha de um operador";2;"Gratuito";;;62;"Outro";;;;
"F1_40381";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40391";3;1;1;"Rede de um operador";7;"Crianças";;;44;"Maia Transportes";;;;
"F1_40400";4;1;1;"Rede de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_40407";4;1;1;"Rede de um operador";2;"Gratuito";;;54;"Transdev / Caima";;;;
"F1_40523";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40523";3;1;2;"Linha de um operador";4;"Sub23";;;53;"STCP";;;;
"F1_40528";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40534";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40539";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40548";2;1;4;"Combido entre operadores";1;"Sem redução";;;44;"Maia Transportes";53;"STCP";;
"F1_40548";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_40560";4;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_40561";3;1;2;"Linha de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_40567";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_40572";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_40572";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_40574";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_40574";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_40580";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_40613";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_40649";3;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_40661";1;1;2;"Linha de um operador";9;"Outro";;;50;"Resende";;;;
"F1_40689";4;1;1;"Rede de um operador";3;"4_18";;;50;"Resende";;;;
"F1_40696";4;1;2;"Linha de um operador";3;"4_18";;;50;"Resende";;;;
"F1_40711";3;2;2;"Linha de um operador";1;"Sem redução";;;60;"UTC (União de Transportes dos Carvalhos)";;;;
"F1_40711";3;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40791";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;50;"Resende";;;;
"F1_40800";1;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_40800";2;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_40803";2;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_40803";4;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_40803";5;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_40804";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_40829";2;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_40830";1;1;1;"Rede de um operador";5;"Sénior";;;50;"Resende";;;;
"F1_40830";2;1;1;"Rede de um operador";5;"Sénior";;;50;"Resende";;;;
"F1_40833";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_40839";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_40841";4;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_40841";3;1;3;"Passes intermodais/sociais ";3;"4_18";15;"Andante - Z4";;;;;;
"F1_40843";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_40844";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_40844";3;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_40954";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40958";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_40962";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";50;"Resende";46;"Metro do Porto"
"F1_40965";1;1;3;"Passes intermodais/sociais ";5;"Sénior";15;"Andante - Z4";;;;;;
"F1_40969";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;50;"Resende";;;;
"F1_40969";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_40985";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41055";2;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_41058";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;50;"Resende";;;;
"F1_41058";3;1;4;"Combido entre operadores";8;"Social +";;;50;"Resende";53;"STCP";;
"F1_41058";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;50;"Resende";;;;
"F1_41063";1;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41070";2;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_41080";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41083";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41083";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_41084";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_41085";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_41085";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_41085";3;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_41087";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_41087";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_41088";4;1;3;"Passes intermodais/sociais ";3;"4_18";14;"Andante - Z3";;;;;;
"F1_41089";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_41089";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_41096";3;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_41096";2;1;1;"Rede de um operador";1;"Sem redução";;;50;"Resende";;;;
"F1_41141";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_41143";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41145";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;50;"Resende";;;;
"F1_41157";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41167";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_41167";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_41247";3;1;2;"Linha de um operador";2;"Gratuito";;;49;"Pacense";;;;
"F1_41269";5;1;2;"Linha de um operador";1;"Sem redução";;;30;"Albano";;;;
"F1_41278";4;1;2;"Linha de um operador";2;"Gratuito";;;49;"Pacense";;;;
"F1_41278";3;1;2;"Linha de um operador";2;"Gratuito";;;49;"Pacense";;;;
"F1_41297";2;1;2;"Linha de um operador";2;"Gratuito";;;61;"Valpi ";;;;
"F1_41302";3;1;1;"Rede de um operador";3;"4_18";;;36;"CP";;;;
"F1_41302";4;1;2;"Linha de um operador";2;"Gratuito";;;37;"ETG / Gondomarense";;;;
"F1_41302";3;2;1;"Rede de um operador";3;"4_18";;;46;"Metro do Porto";;;;
"F1_41303";3;1;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_41303";3;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41304";5;1;2;"Linha de um operador";3;"4_18";;;37;"ETG / Gondomarense";;;;
"F1_41304";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_41310";3;1;3;"Passes intermodais/sociais ";3;"4_18";24;"Outro";;;;;;
"F1_41327";3;1;2;"Linha de um operador";2;"Gratuito";;;61;"Valpi ";;;;
"F1_41335";2;1;2;"Linha de um operador";2;"Gratuito";;;30;"Albano";;;;
"F1_41350";3;1;1;"Rede de um operador";2;"Gratuito";;;61;"Valpi ";;;;
"F1_41350";2;1;1;"Rede de um operador";2;"Gratuito";;;61;"Valpi ";;;;
"F1_41408";3;1;2;"Linha de um operador";2;"Gratuito";;;51;"Rodonorte/Santos";;;;
"F1_41483";2;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_41489";3;1;1;"Rede de um operador";7;"Crianças";;;53;"STCP";;;;
"F1_41489";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41556";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_41556";3;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_41559";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41563";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41569";2;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_41580";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41580";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41581";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_41641";3;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_41642";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_41642";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41661";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41667";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41669";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41673";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41673";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41673";4;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_41678";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41680";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41680";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41685";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41692";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_41692";2;1;4;"Combido entre operadores";8;"Social +";;;53;"STCP";46;"Metro do Porto";;
"F1_41693";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_41735";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_41735";3;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_41736";1;1;4;"Combido entre operadores";5;"Sénior";;;53;"STCP";46;"Metro do Porto";;
"F1_41736";2;1;4;"Combido entre operadores";5;"Sénior";;;46;"Metro do Porto";53;"STCP";;
"F1_41743";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_41743";4;1;4;"Combido entre operadores";4;"Sub23";;;53;"STCP";46;"Metro do Porto";;
"F1_41744";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";;
"F1_41757";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_41763";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_41771";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_41787";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41797";3;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_41800";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41805";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;53;"STCP";46;"Metro do Porto";;
"F1_41806";2;1;4;"Combido entre operadores";5;"Sénior";;;53;"STCP";46;"Metro do Porto";;
"F1_41809";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41813";5;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_41815";4;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41816";2;1;4;"Combido entre operadores";4;"Sub23";;;53;"STCP";46;"Metro do Porto";;
"F1_41836";1;1;1;"Rede de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_41847";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_41850";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_41856";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41867";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_41872";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_41872";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_41874";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41875";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_41877";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_41886";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_41893";1;1;3;"Passes intermodais/sociais ";5;"Sénior";14;"Andante - Z3";;;;;;
"F1_41894";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_41940";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41943";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41961";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_41973";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41974";3;1;1;"Rede de um operador";1;"Sem redução";;;31;"Arriva";;;;
"F1_41974";4;1;1;"Rede de um operador";1;"Sem redução";;;31;"Arriva";;;;
"F1_41976";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41996";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_41998";2;1;1;"Rede de um operador";1;"Sem redução";;;33;"Auto Aviação do Minho";;;;
"F1_42064";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_42064";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_42080";2;1;1;"Rede de um operador";1;"Sem redução";;;56;"Transdev Norte";;;;
"F1_42080";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_42101";1;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_42104";3;1;2;"Linha de um operador";1;"Sem redução";;;33;"Auto Aviação do Minho";;;;
"F1_42104";4;1;2;"Linha de um operador";1;"Sem redução";;;33;"Auto Aviação do Minho";;;;
"F1_42124";3;1;2;"Linha de um operador";1;"Sem redução";;;56;"Transdev Norte";;;;
"F1_42149";3;1;2;"Linha de um operador";2;"Gratuito";;;33;"Auto Aviação do Minho";;;;
"F1_42150";4;1;1;"Rede de um operador";1;"Sem redução";;;33;"Auto Aviação do Minho";;;;
"F1_42155";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_42155";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_42156";4;1;1;"Rede de um operador";8;"Social +";;;33;"Auto Aviação do Minho";;;;
